InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,Generation
Standard_E48d_v4,,,48.0,384,,3.456,0.350438,northcentralus,"V1,V2"
Standard_E48d_v4,,,48.0,384,,4.493,0.618237,southcentralus,"V1,V2"
Standard_E48d_v4,,,48.0,384,,4.147,0.520448,westcentralus,"V1,V2"
Standard_E48d_v4,,,48.0,384,,3.888,0.462283,westus,"V1,V2"
Standard_E48d_v4,,,48.0,384,,3.456,0.533606,westus2,"V1,V2"
Standard_E48d_v5,,,48.0,384,,3.905,0.419788,centralus,"V1,V2"
Standard_E48d_v5,,,48.0,384,,3.456,1.451174,eastus,"V1,V2"
Standard_E48d_v5,,,48.0,384,,3.456,1.520294,eastus2,"V1,V2"
Standard_E48d_v5,,,48.0,384,,3.456,0.364262,northcentralus,"V1,V2"
Standard_E48d_v5,,,48.0,384,,4.147,0.772171,southcentralus,"V1,V2"
Standard_E48d_v5,,,48.0,384,,4.147,0.693793,westcentralus,"V1,V2"
Standard_E48d_v5,,,48.0,384,,3.888,0.513216,westus,"V1,V2"
Standard_E48d_v5,,,48.0,384,,3.456,0.594086,westus2,"V1,V2"
Standard_E48s_v3,,,48.0,384,,3.501,0.355352,centralus,"V1,V2"
Standard_E48s_v3,,,48.0,384,,3.024,1.27008,eastus,"V1,V2"
Standard_E48s_v3,,,48.0,384,,3.024,1.325419,eastus2,"V1,V2"
Standard_E48s_v3,,,48.0,384,,3.024,0.321149,northcentralus,"V1,V2"
Standard_E48s_v3,,,48.0,384,,3.499,0.622472,southcentralus,"V1,V2"
Standard_E48s_v3,,,48.0,384,,,,westcentralus,"V1,V2"
Standard_E48s_v3,,,48.0,384,,3.36,0.439152,westus,"V1,V2"
Standard_E48s_v3,,,48.0,384,,3.024,0.505008,westus2,"V1,V2"
Standard_E48s_v4,,,48.0,384,,3.417,0.355026,centralus,"V1,V2"
Standard_E48s_v4,,,48.0,384,,3.024,1.269475,eastus,"V1,V2"
Standard_E48s_v4,,,48.0,384,,3.024,0.904176,eastus2,"V1,V2"
Standard_E48s_v4,,,48.0,384,,3.024,0.306029,northcentralus,"V1,V2"
Standard_E48s_v4,,,48.0,384,,3.629,0.535278,southcentralus,"V1,V2"
Standard_E48s_v4,,,48.0,384,,3.629,0.485197,westcentralus,"V1,V2"
Standard_E48s_v4,,,48.0,384,,3.36,0.399504,westus,"V1,V2"
Standard_E48s_v4,,,48.0,384,,3.024,0.488981,westus2,"V1,V2"
Standard_E48s_v5,,,48.0,384,,3.417,0.367328,centralus,"V1,V2"
Standard_E48s_v5,,,48.0,384,,3.024,1.269778,eastus,"V1,V2"
Standard_E48s_v5,,,48.0,384,,3.024,1.330258,eastus2,"V1,V2"
Standard_E48s_v5,,,48.0,384,,3.024,0.31873,northcentralus,"V1,V2"
Standard_E48s_v5,,,48.0,384,,3.629,0.715639,southcentralus,"V1,V2"
Standard_E48s_v5,,,48.0,384,,3.629,0.697857,westcentralus,"V1,V2"
Standard_E48s_v5,,,48.0,384,,3.36,0.44352,westus,"V1,V2"
Standard_E48s_v5,,,48.0,384,,3.024,0.511056,westus2,"V1,V2"
Standard_E48_v3,,,48.0,384,,3.501,0.355352,centralus,V1
Standard_E48_v3,,,48.0,384,,3.024,1.27008,eastus,V1
Standard_E48_v3,,,48.0,384,,3.024,1.325419,eastus2,V1
Standard_E48_v3,,,48.0,384,,3.024,0.321149,northcentralus,V1
Standard_E48_v3,,,48.0,384,,3.499,0.622472,southcentralus,V1
Standard_E48_v3,,,48.0,384,,3.499,0.462218,westcentralus,V1
Standard_E48_v3,,,48.0,384,,3.36,0.43848,westus,V1
Standard_E48_v3,,,48.0,384,,3.024,0.505008,westus2,V1
Standard_E48_v4,,,48.0,384,,3.417,0.355026,centralus,"V1,V2"
Standard_E48_v4,,,48.0,384,,3.024,1.269475,eastus,"V1,V2"
Standard_E48_v4,,,48.0,384,,3.024,0.904176,eastus2,"V1,V2"
Standard_E48_v4,,,48.0,384,,3.024,0.306029,northcentralus,"V1,V2"
Standard_E48_v4,,,48.0,384,,3.629,0.535278,southcentralus,"V1,V2"
Standard_E48_v4,,,48.0,384,,3.629,0.485197,westcentralus,"V1,V2"
Standard_E48_v4,,,48.0,384,,3.36,0.399504,westus,"V1,V2"
Standard_E48_v4,,,48.0,384,,3.024,0.488981,westus2,"V1,V2"
Standard_E48_v5,,,48.0,384,,3.417,0.367328,centralus,"V1,V2"
Standard_E48_v5,,,48.0,384,,3.024,1.269778,eastus,"V1,V2"
Standard_E48_v5,,,48.0,384,,3.024,1.330258,eastus2,"V1,V2"
Standard_E48_v5,,,48.0,384,,3.024,0.31873,northcentralus,"V1,V2"
Standard_E48_v5,,,48.0,384,,3.629,0.715639,southcentralus,"V1,V2"
Standard_E48_v5,,,48.0,384,,3.629,0.697857,westcentralus,"V1,V2"
Standard_E48_v5,,,48.0,384,,3.36,0.44352,westus,"V1,V2"
Standard_E48_v5,,,48.0,384,,3.024,0.511056,westus2,"V1,V2"
Standard_E4ads_v5,,,4.0,32,,0.296,0.029837,centralus,"V1,V2"
Standard_E4ads_v5,,,4.0,32,,0.262,0.0262,eastus,"V1,V2"
Standard_E4ads_v5,,,4.0,32,,0.262,0.027589,eastus2,"V1,V2"
Standard_E4ads_v5,,,4.0,32,,0.262,0.028217,northcentralus,"V1,V2"
Standard_E4ads_v5,,,4.0,32,,0.314,0.0314,southcentralus,"V1,V2"
Standard_E4ads_v5,,,4.0,32,,0.296,0.0296,westus,"V1,V2"
Standard_E4ads_v5,,,4.0,32,,0.262,0.026305,westus2,"V1,V2"
Standard_E4as_v4,,,4.0,32,,0.285,0.0285,centralus,"V1,V2"
Standard_E4as_v4,,,4.0,32,,0.252,0.0252,eastus,"V1,V2"
Standard_E4as_v4,,,4.0,32,,0.252,0.0252,eastus2,"V1,V2"
Standard_E4as_v4,,,4.0,32,,0.252,0.0252,northcentralus,"V1,V2"
Standard_E4as_v4,,,4.0,32,,0.302,0.0302,southcentralus,"V1,V2"
Standard_E4as_v4,,,4.0,32,,0.28,0.028,westus,"V1,V2"
Standard_E4as_v4,,,4.0,32,,0.252,0.0252,westus2,"V1,V2"
Standard_E4as_v5,,,4.0,32,,0.255,0.025704,centralus,"V1,V2"
Standard_E4as_v5,,,4.0,32,,0.226,0.0226,eastus,"V1,V2"
Standard_E4as_v5,,,4.0,32,,0.226,0.023798,eastus2,"V1,V2"
Standard_E4as_v5,,,4.0,32,,0.226,0.02434,northcentralus,"V1,V2"
Standard_E4as_v5,,,4.0,32,,0.271,0.0271,southcentralus,"V1,V2"
Standard_E4as_v5,,,4.0,32,,0.252,0.0252,westus,"V1,V2"
Standard_E4as_v5,,,4.0,32,,0.226,0.02269,westus2,"V1,V2"
Standard_E4a_v4,,,4.0,32,,0.285,0.0285,centralus,"V1,V2"
Standard_E4a_v4,,,4.0,32,,0.252,0.0252,eastus,"V1,V2"
Standard_E4a_v4,,,4.0,32,,0.252,0.0252,eastus2,"V1,V2"
Standard_E4a_v4,,,4.0,32,,0.252,0.0252,northcentralus,"V1,V2"
Standard_E4a_v4,,,4.0,32,,0.302,0.0302,southcentralus,"V1,V2"
Standard_E4a_v4,,,4.0,32,,0.28,0.028,westus,"V1,V2"
Standard_E4a_v4,,,4.0,32,,0.252,0.0252,westus2,"V1,V2"
Standard_E4bds_v5,,,4.0,32,,0.377,0.1508,centralus,"V1,V2"
Standard_E4bds_v5,,,4.0,32,,0.334,0.1336,eastus,"V1,V2"
Standard_E4bds_v5,,,4.0,32,,0.334,0.1336,eastus2,"V1,V2"
Standard_E4bds_v5,,,4.0,32,,0.334,0.1336,northcentralus,"V1,V2"
Standard_E4bds_v5,,,4.0,32,,0.401,0.1604,southcentralus,"V1,V2"
Standard_E4bds_v5,,,4.0,32,,0.401,0.1604,westcentralus,"V1,V2"
Standard_E4bds_v5,,,4.0,32,,0.378,0.1512,westus,"V1,V2"
Standard_E4bds_v5,,,4.0,32,,0.334,0.1336,westus2,"V1,V2"
Standard_E4bs_v5,,,4.0,32,,0.337,0.1348,centralus,"V1,V2"
Standard_E4bs_v5,,,4.0,32,,0.298,0.1192,eastus,"V1,V2"
Standard_E4bs_v5,,,4.0,32,,0.298,0.1192,eastus2,"V1,V2"
Standard_E4bs_v5,,,4.0,32,,0.298,0.1192,northcentralus,"V1,V2"
Standard_E4bs_v5,,,4.0,32,,0.358,0.1432,southcentralus,"V1,V2"
Standard_E4bs_v5,,,4.0,32,,0.358,0.1432,westcentralus,"V1,V2"
Standard_E4bs_v5,,,4.0,32,,0.334,0.1336,westus,"V1,V2"
Standard_E4bs_v5,,,4.0,32,,0.298,0.1192,westus2,"V1,V2"
Standard_E4ds_v4,,,4.0,32,,0.325,0.033768,centralus,"V1,V2"
Standard_E4ds_v4,,,4.0,32,,0.288,0.120902,eastus,"V1,V2"
Standard_E4ds_v4,,,4.0,32,,0.288,0.126691,eastus2,"V1,V2"
Standard_E4ds_v4,,,4.0,32,,0.288,0.029203,northcentralus,"V1,V2"
Standard_E4ds_v4,,,4.0,32,,0.374,0.051462,southcentralus,"V1,V2"
Standard_E4ds_v4,,,4.0,32,,0.346,0.043423,westcentralus,"V1,V2"
Standard_E4ds_v4,,,4.0,32,,0.324,0.038524,westus,"V1,V2"
Standard_E4ds_v4,,,4.0,32,,0.288,0.044467,westus2,"V1,V2"
Standard_E4ds_v5,,,4.0,32,,0.325,0.034938,centralus,"V1,V2"
Standard_E4ds_v5,,,4.0,32,,0.288,0.120931,eastus,"V1,V2"
Standard_E4ds_v5,,,4.0,32,,0.288,0.126691,eastus2,"V1,V2"
Standard_E4ds_v5,,,4.0,32,,0.288,0.030355,northcentralus,"V1,V2"
Standard_E4ds_v5,,,4.0,32,,0.346,0.064425,southcentralus,"V1,V2"
Standard_E4ds_v5,,,4.0,32,,0.346,0.057886,westcentralus,"V1,V2"
Standard_E4ds_v5,,,4.0,32,,0.324,0.042768,westus,"V1,V2"
Standard_E4ds_v5,,,4.0,32,,0.288,0.049507,westus2,"V1,V2"
Standard_E4d_v4,,,4.0,32,,0.325,0.033768,centralus,"V1,V2"
Standard_E4d_v4,,,4.0,32,,0.288,0.120902,eastus,"V1,V2"
Standard_E4d_v4,,,4.0,32,,0.288,0.126691,eastus2,"V1,V2"
Standard_E4d_v4,,,4.0,32,,0.288,0.029203,northcentralus,"V1,V2"
Standard_E4d_v4,,,4.0,32,,0.374,0.051462,southcentralus,"V1,V2"
Standard_E4d_v4,,,4.0,32,,0.346,0.043423,westcentralus,"V1,V2"
Standard_E4d_v4,,,4.0,32,,0.324,0.038524,westus,"V1,V2"
Standard_E4d_v4,,,4.0,32,,0.288,0.044467,westus2,"V1,V2"
Standard_E4d_v5,,,4.0,32,,0.325,0.034938,centralus,"V1,V2"
Standard_E4d_v5,,,4.0,32,,0.288,0.120931,eastus,"V1,V2"
Standard_E4d_v5,,,4.0,32,,0.288,0.126691,eastus2,"V1,V2"
Standard_E4d_v5,,,4.0,32,,0.288,0.030355,northcentralus,"V1,V2"
Standard_E4d_v5,,,4.0,32,,0.346,0.064425,southcentralus,"V1,V2"
Standard_E4d_v5,,,4.0,32,,0.346,0.057886,westcentralus,"V1,V2"
Standard_E4d_v5,,,4.0,32,,0.324,0.042768,westus,"V1,V2"
Standard_E4d_v5,,,4.0,32,,0.288,0.049507,westus2,"V1,V2"
Standard_E4pds_v5,,,4.0,32,,0.26,0.104,centralus,V2
Standard_E4pds_v5,,,4.0,32,,0.23,0.092,eastus,V2
Standard_E4pds_v5,,,4.0,32,,0.23,0.092,eastus2,V2
Standard_E4pds_v5,,,4.0,32,,0.23,0.092,northcentralus,V2
Standard_E4pds_v5,,,4.0,32,,0.276,0.1104,southcentralus,V2
Standard_E4pds_v5,,,4.0,32,,0.276,0.1104,westcentralus,V2
Standard_E4pds_v5,,,4.0,32,,0.26,0.104,westus,V2
Standard_E4pds_v5,,,4.0,32,,0.23,0.092,westus2,V2
Standard_E4ps_v5,,,4.0,32,,0.228,0.0912,centralus,V2
Standard_E4ps_v5,,,4.0,32,,0.202,0.0808,eastus,V2
Standard_E4ps_v5,,,4.0,32,,0.202,0.0808,eastus2,V2
Standard_E4ps_v5,,,4.0,32,,0.202,0.0808,northcentralus,V2
Standard_E4ps_v5,,,4.0,32,,0.242,0.0968,southcentralus,V2
Standard_E4ps_v5,,,4.0,32,,0.242,0.0968,westcentralus,V2
Standard_E4ps_v5,,,4.0,32,,0.224,0.0896,westus,V2
Standard_E4ps_v5,,,4.0,32,,0.202,0.0808,westus2,V2
Standard_E4s_v3,,,4.0,32,,0.292,0.029638,centralus,"V1,V2"
Standard_E4s_v3,,,4.0,32,,0.252,0.10584,eastus,"V1,V2"
Standard_E4s_v3,,,4.0,32,,0.266,0.116588,eastus2,"V1,V2"
Standard_E4s_v3,,,4.0,32,,0.252,0.026762,northcentralus,"V1,V2"
Standard_E4s_v3,,,4.0,32,,0.292,0.051947,southcentralus,"V1,V2"
Standard_E4s_v3,,,4.0,32,,0.292,0.038573,westcentralus,"V1,V2"
Standard_E4s_v3,,,4.0,32,,0.296,0.038687,westus,"V1,V2"
Standard_E4s_v3,,,4.0,32,,0.252,0.042084,westus2,"V1,V2"
Standard_E4s_v4,,,4.0,32,,0.285,0.029612,centralus,"V1,V2"
Standard_E4s_v4,,,4.0,32,,0.252,0.10579,eastus,"V1,V2"
Standard_E4s_v4,,,4.0,32,,0.252,0.075348,eastus2,"V1,V2"
Standard_E4s_v4,,,4.0,32,,0.252,0.025502,northcentralus,"V1,V2"
Standard_E4s_v4,,,4.0,32,,0.302,0.044545,southcentralus,"V1,V2"
Standard_E4s_v4,,,4.0,32,,0.302,0.040377,westcentralus,"V1,V2"
Standard_E4s_v4,,,4.0,32,,0.28,0.033292,westus,"V1,V2"
Standard_E4s_v4,,,4.0,32,,0.252,0.040748,westus2,"V1,V2"
Standard_E4s_v5,,,4.0,32,,0.285,0.030638,centralus,"V1,V2"
Standard_E4s_v5,,,4.0,32,,0.252,0.105815,eastus,"V1,V2"
Standard_E4s_v5,,,4.0,32,,0.252,0.110855,eastus2,"V1,V2"
Standard_E4s_v5,,,4.0,32,,0.252,0.026561,northcentralus,"V1,V2"
Standard_E4s_v5,,,4.0,32,,0.302,0.059554,southcentralus,"V1,V2"
Standard_E4s_v5,,,4.0,32,,0.302,0.058075,westcentralus,"V1,V2"
Standard_E4s_v5,,,4.0,32,,0.28,0.03696,westus,"V1,V2"
Standard_E4s_v5,,,4.0,32,,0.252,0.042588,westus2,"V1,V2"
Standard_E4_v3,,,4.0,32,,0.292,0.029638,centralus,V1
Standard_E4_v3,,,4.0,32,,0.252,0.10584,eastus,V1
Standard_E4_v3,,,4.0,32,,0.266,0.116588,eastus2,V1
Standard_E4_v3,,,4.0,32,,0.252,0.026762,northcentralus,V1
Standard_E4_v3,,,4.0,32,,0.292,0.051947,southcentralus,V1
Standard_E4_v3,,,4.0,32,,0.292,0.038573,westcentralus,V1
Standard_E4_v3,,,4.0,32,,0.296,0.038628,westus,V1
Standard_E4_v3,,,4.0,32,,0.252,0.042084,westus2,V1
Standard_E4_v4,,,4.0,32,,0.285,0.029612,centralus,"V1,V2"
Standard_E4_v4,,,4.0,32,,0.252,0.10579,eastus,"V1,V2"
Standard_E4_v4,,,4.0,32,,0.252,0.075348,eastus2,"V1,V2"
Standard_E4_v4,,,4.0,32,,0.252,0.025502,northcentralus,"V1,V2"
Standard_E4_v4,,,4.0,32,,0.302,0.044545,southcentralus,"V1,V2"
Standard_E4_v4,,,4.0,32,,0.302,0.040377,westcentralus,"V1,V2"
Standard_E4_v4,,,4.0,32,,0.28,0.033292,westus,"V1,V2"
Standard_E4_v4,,,4.0,32,,0.252,0.040748,westus2,"V1,V2"
Standard_E4_v5,,,4.0,32,,0.285,0.030638,centralus,"V1,V2"
Standard_E4_v5,,,4.0,32,,0.252,0.105815,eastus,"V1,V2"
Standard_E4_v5,,,4.0,32,,0.252,0.110855,eastus2,"V1,V2"
Standard_E4_v5,,,4.0,32,,0.252,0.026561,northcentralus,"V1,V2"
Standard_E4_v5,,,4.0,32,,0.302,0.059554,southcentralus,"V1,V2"
Standard_E4_v5,,,4.0,32,,0.302,0.058075,westcentralus,"V1,V2"
Standard_E4_v5,,,4.0,32,,0.28,0.03696,westus,"V1,V2"
Standard_E4_v5,,,4.0,32,,0.252,0.042588,westus2,"V1,V2"
Standard_E64-16ads_v5,,,64.0,512,,4.737,0.47749,centralus,"V1,V2"
Standard_E64-16ads_v5,,,64.0,512,,4.192,0.4192,eastus,"V1,V2"
Standard_E64-16ads_v5,,,64.0,512,,4.192,0.441418,eastus2,"V1,V2"
Standard_E64-16ads_v5,,,64.0,512,,4.192,0.451478,northcentralus,"V1,V2"
Standard_E64-16ads_v5,,,64.0,512,,5.03,0.503,southcentralus,"V1,V2"
Standard_E64-16ads_v5,,,64.0,512,,4.736,0.4736,westus,"V1,V2"
Standard_E64-16ads_v5,,,64.0,512,,4.192,0.420877,westus2,"V1,V2"
Standard_E64-16as_v4,,,64.0,512,,4.556,0.4556,centralus,"V1,V2"
Standard_E64-16as_v4,,,64.0,512,,4.032,0.4032,eastus,"V1,V2"
Standard_E64-16as_v4,,,64.0,512,,4.032,0.4032,eastus2,"V1,V2"
Standard_E64-16as_v4,,,64.0,512,,4.032,0.4032,northcentralus,"V1,V2"
Standard_E64-16as_v4,,,64.0,512,,4.838,0.4838,southcentralus,"V1,V2"
Standard_E64-16as_v4,,,64.0,512,,4.48,0.448,westus,"V1,V2"
Standard_E64-16as_v4,,,64.0,512,,4.032,0.4032,westus2,"V1,V2"
Standard_E64-16as_v5,,,64.0,512,,4.086,0.411869,centralus,"V1,V2"
Standard_E64-16as_v5,,,64.0,512,,3.616,0.3616,eastus,"V1,V2"
Standard_E64-16as_v5,,,64.0,512,,3.616,0.380765,eastus2,"V1,V2"
Standard_E64-16as_v5,,,64.0,512,,3.616,0.389443,northcentralus,"V1,V2"
Standard_E64-16as_v5,,,64.0,512,,4.339,0.4339,southcentralus,"V1,V2"
Standard_E64-16as_v5,,,64.0,512,,4.032,0.4032,westus,"V1,V2"
Standard_E64-16as_v5,,,64.0,512,,3.616,0.363046,westus2,"V1,V2"
Standard_E64-16ds_v4,,,64.0,504,,5.207,0.541007,centralus,"V1,V2"
Standard_E64-16ds_v4,,,64.0,504,,4.608,1.934438,eastus,"V1,V2"
Standard_E64-16ds_v4,,,64.0,504,,4.608,2.027059,eastus2,"V1,V2"
Standard_E64-16ds_v4,,,64.0,504,,4.608,0.467251,northcentralus,"V1,V2"
Standard_E64-16ds_v4,,,64.0,504,,5.99,0.824224,southcentralus,"V1,V2"
Standard_E64-16ds_v4,,,64.0,504,,5.53,0.694015,westcentralus,"V1,V2"
Standard_E64-16ds_v4,,,64.0,504,,5.184,0.616378,westus,"V1,V2"
Standard_E64-16ds_v4,,,64.0,504,,4.608,0.711475,westus2,"V1,V2"
Standard_E64-16ds_v5,,,64.0,512,,5.207,0.559752,centralus,"V1,V2"
Standard_E64-16ds_v5,,,64.0,512,,4.608,1.934899,eastus,"V1,V2"
Standard_E64-16ds_v5,,,64.0,512,,4.608,2.027059,eastus2,"V1,V2"
Standard_E64-16ds_v5,,,64.0,512,,4.608,0.485683,northcentralus,"V1,V2"
Standard_E64-16ds_v5,,,64.0,512,,5.53,1.029686,southcentralus,"V1,V2"
Standard_E64-16ds_v5,,,64.0,512,,5.53,0.925169,westcentralus,"V1,V2"
Standard_E64-16ds_v5,,,64.0,512,,5.184,0.684288,westus,"V1,V2"
Standard_E64-16ds_v5,,,64.0,512,,4.608,0.792115,westus2,"V1,V2"
Standard_E64-16s_v3,,,64.0,432,,4.2,0.4263,centralus,"V1,V2"
Standard_E64-16s_v3,,,64.0,432,,3.629,1.52418,eastus,"V1,V2"
Standard_E64-16s_v3,,,64.0,432,,3.629,1.590591,eastus2,"V1,V2"
Standard_E64-16s_v3,,,64.0,432,,3.629,0.3854,northcentralus,"V1,V2"
Standard_E64-16s_v3,,,64.0,432,,4.199,0.747002,southcentralus,"V1,V2"
Standard_E64-16s_v3,,,64.0,432,,4.199,0.554688,westcentralus,"V1,V2"
Standard_E64-16s_v3,,,64.0,432,,4.032,0.526982,westus,"V1,V2"
Standard_E64-16s_v3,,,64.0,432,,3.629,0.606043,westus2,"V1,V2"
Standard_E64-16s_v4,,,64.0,504,,4.556,0.473368,centralus,"V1,V2"
Standard_E64-16s_v4,,,64.0,504,,4.032,1.692634,eastus,"V1,V2"
Standard_E64-16s_v4,,,64.0,504,,4.032,1.205568,eastus2,"V1,V2"
Standard_E64-16s_v4,,,64.0,504,,4.032,0.408038,northcentralus,"V1,V2"
Standard_E64-16s_v4,,,64.0,504,,4.838,0.713605,southcentralus,"V1,V2"
Standard_E64-16s_v4,,,64.0,504,,4.838,0.646841,westcentralus,"V1,V2"
Standard_E64-16s_v4,,,64.0,504,,4.48,0.532672,westus,"V1,V2"
Standard_E64-16s_v4,,,64.0,504,,4.032,0.651974,westus2,"V1,V2"
Standard_E64-16s_v5,,,64.0,512,,4.556,0.48977,centralus,"V1,V2"
Standard_E64-16s_v5,,,64.0,512,,4.032,1.693037,eastus,"V1,V2"
Standard_E64-16s_v5,,,64.0,512,,4.032,1.773677,eastus2,"V1,V2"
Standard_E64-16s_v5,,,64.0,512,,4.032,0.424973,northcentralus,"V1,V2"
Standard_E64-16s_v5,,,64.0,512,,4.838,0.954054,southcentralus,"V1,V2"
Standard_E64-16s_v5,,,64.0,512,,4.838,0.930347,westcentralus,"V1,V2"
Standard_E64-16s_v5,,,64.0,512,,4.48,0.59136,westus,"V1,V2"
Standard_E64-16s_v5,,,64.0,512,,4.032,0.681408,westus2,"V1,V2"
Standard_E64-32ads_v5,,,64.0,512,,4.737,0.47749,centralus,"V1,V2"
Standard_E64-32ads_v5,,,64.0,512,,4.192,0.4192,eastus,"V1,V2"
Standard_E64-32ads_v5,,,64.0,512,,4.192,0.441418,eastus2,"V1,V2"
Standard_E64-32ads_v5,,,64.0,512,,4.192,0.451478,northcentralus,"V1,V2"
Standard_E64-32ads_v5,,,64.0,512,,5.03,0.503,southcentralus,"V1,V2"
Standard_E64-32ads_v5,,,64.0,512,,4.736,0.4736,westus,"V1,V2"
Standard_E64-32ads_v5,,,64.0,512,,4.192,0.420877,westus2,"V1,V2"
Standard_E64-32as_v4,,,64.0,512,,4.556,0.4556,centralus,"V1,V2"
Standard_E64-32as_v4,,,64.0,512,,4.032,0.4032,eastus,"V1,V2"
Standard_E64-32as_v4,,,64.0,512,,4.032,0.4032,eastus2,"V1,V2"
Standard_E64-32as_v4,,,64.0,512,,4.032,0.4032,northcentralus,"V1,V2"
Standard_E64-32as_v4,,,64.0,512,,4.838,0.4838,southcentralus,"V1,V2"
Standard_E64-32as_v4,,,64.0,512,,4.48,0.448,westus,"V1,V2"
Standard_E64-32as_v4,,,64.0,512,,4.032,0.4032,westus2,"V1,V2"
Standard_E64-32as_v5,,,64.0,512,,4.086,0.411869,centralus,"V1,V2"
Standard_E64-32as_v5,,,64.0,512,,3.616,0.3616,eastus,"V1,V2"
Standard_E64-32as_v5,,,64.0,512,,3.616,0.380765,eastus2,"V1,V2"
Standard_E64-32as_v5,,,64.0,512,,3.616,0.389443,northcentralus,"V1,V2"
Standard_E64-32as_v5,,,64.0,512,,4.339,0.4339,southcentralus,"V1,V2"
Standard_E64-32as_v5,,,64.0,512,,4.032,0.4032,westus,"V1,V2"
Standard_E64-32as_v5,,,64.0,512,,3.616,0.363046,westus2,"V1,V2"
Standard_E64-32ds_v4,,,64.0,504,,5.207,0.541007,centralus,"V1,V2"
Standard_E64-32ds_v4,,,64.0,504,,4.608,1.934438,eastus,"V1,V2"
Standard_E64-32ds_v4,,,64.0,504,,4.608,2.027059,eastus2,"V1,V2"
Standard_E64-32ds_v4,,,64.0,504,,4.608,0.467251,northcentralus,"V1,V2"
Standard_E64-32ds_v4,,,64.0,504,,5.99,0.824224,southcentralus,"V1,V2"
Standard_E64-32ds_v4,,,64.0,504,,5.53,0.694015,westcentralus,"V1,V2"
Standard_E64-32ds_v4,,,64.0,504,,5.184,0.616378,westus,"V1,V2"
Standard_E64-32ds_v4,,,64.0,504,,4.608,0.711475,westus2,"V1,V2"
Standard_E64-32ds_v5,,,64.0,512,,5.207,0.559752,centralus,"V1,V2"
Standard_E64-32ds_v5,,,64.0,512,,4.608,1.934899,eastus,"V1,V2"
Standard_E64-32ds_v5,,,64.0,512,,4.608,2.027059,eastus2,"V1,V2"
Standard_E64-32ds_v5,,,64.0,512,,4.608,0.485683,northcentralus,"V1,V2"
Standard_E64-32ds_v5,,,64.0,512,,5.53,1.029686,southcentralus,"V1,V2"
Standard_E64-32ds_v5,,,64.0,512,,5.53,0.925169,westcentralus,"V1,V2"
Standard_E64-32ds_v5,,,64.0,512,,5.184,0.684288,westus,"V1,V2"
Standard_E64-32ds_v5,,,64.0,512,,4.608,0.792115,westus2,"V1,V2"
Standard_E64-32s_v3,,,64.0,432,,4.2,0.4263,centralus,"V1,V2"
Standard_E64-32s_v3,,,64.0,432,,3.629,1.52418,eastus,"V1,V2"
Standard_E64-32s_v3,,,64.0,432,,3.629,1.590591,eastus2,"V1,V2"
Standard_E64-32s_v3,,,64.0,432,,3.629,0.3854,northcentralus,"V1,V2"
Standard_E64-32s_v3,,,64.0,432,,4.199,0.747002,southcentralus,"V1,V2"
Standard_E64-32s_v3,,,64.0,432,,4.199,0.554688,westcentralus,"V1,V2"
Standard_E64-32s_v3,,,64.0,432,,4.032,0.526982,westus,"V1,V2"
Standard_E64-32s_v3,,,64.0,432,,3.629,0.606043,westus2,"V1,V2"
Standard_E64-32s_v4,,,64.0,504,,4.556,0.473368,centralus,"V1,V2"
Standard_E64-32s_v4,,,64.0,504,,4.032,1.692634,eastus,"V1,V2"
Standard_E64-32s_v4,,,64.0,504,,4.032,1.205568,eastus2,"V1,V2"
Standard_E64-32s_v4,,,64.0,504,,4.032,0.408038,northcentralus,"V1,V2"
Standard_E64-32s_v4,,,64.0,504,,4.838,0.713605,southcentralus,"V1,V2"
Standard_E64-32s_v4,,,64.0,504,,4.838,0.646841,westcentralus,"V1,V2"
Standard_E64-32s_v4,,,64.0,504,,4.48,0.532672,westus,"V1,V2"
Standard_E64-32s_v4,,,64.0,504,,4.032,0.651974,westus2,"V1,V2"
Standard_E64-32s_v5,,,64.0,512,,4.556,0.48977,centralus,"V1,V2"
Standard_E64-32s_v5,,,64.0,512,,4.032,1.693037,eastus,"V1,V2"
Standard_E64-32s_v5,,,64.0,512,,4.032,1.773677,eastus2,"V1,V2"
Standard_E64-32s_v5,,,64.0,512,,4.032,0.424973,northcentralus,"V1,V2"
Standard_E64-32s_v5,,,64.0,512,,4.838,0.954054,southcentralus,"V1,V2"
Standard_E64-32s_v5,,,64.0,512,,4.838,0.930347,westcentralus,"V1,V2"
Standard_E64-32s_v5,,,64.0,512,,4.48,0.59136,westus,"V1,V2"
Standard_E64-32s_v5,,,64.0,512,,4.032,0.681408,westus2,"V1,V2"
Standard_E64ads_v5,,,64.0,512,,4.737,0.47749,centralus,"V1,V2"
Standard_E64ads_v5,,,64.0,512,,4.192,0.4192,eastus,"V1,V2"
Standard_E64ads_v5,,,64.0,512,,4.192,0.441418,eastus2,"V1,V2"
Standard_E64ads_v5,,,64.0,512,,4.192,0.451478,northcentralus,"V1,V2"
Standard_E64ads_v5,,,64.0,512,,5.03,0.503,southcentralus,"V1,V2"
Standard_E64ads_v5,,,64.0,512,,4.736,0.4736,westus,"V1,V2"
Standard_E64ads_v5,,,64.0,512,,4.192,0.420877,westus2,"V1,V2"
Standard_E64as_v4,,,64.0,512,,4.556,0.4556,centralus,"V1,V2"
